job,education,y,duration_norm,pdays_norm,previous_norm,campaign_norm,balance_norm
"services","secondary",0,0.195004,0.000000,0.000000,0.000000,0.436926
"blue","secondary",0,0.272618,0.000000,0.000000,0.000000,0.572569
"management","tertiary",0,0.145526,0.000000,0.000000,0.000000,0.425431
"entrepreneur","secondary",0,0.076643,0.000000,0.000000,0.000000,0.702628
"unemployed","secondary",0,0.348291,0.000000,0.000000,0.090433,0.436652
"housemaid","tertiary",0,0.322097,0.000000,0.000000,0.090433,0.429536
"blue","primary",0,0.574341,0.000000,0.000000,0.000000,0.425431
"admin","secondary",0,0.161048,0.000000,0.000000,0.000000,0.535948
"blue","primary",0,0.237692,0.000000,0.000000,0.000000,0.435174
"services","primary",0,0.133884,0.000000,0.000000,0.633031,0.620246
"self","secondary",0,0.357993,0.000000,0.000000,0.000000,0.441305
"admin","secondary",0,0.153287,0.000000,0.000000,0.000000,0.432985
"blue","secondary",0,0.253215,0.000000,0.000000,0.000000,0.732351
"blue","primary",0,0.127092,0.000000,0.000000,0.000000,0.879270
"blue","primary",0,0.399710,0.000000,0.000000,0.000000,0.806905
"management","tertiary",0,0.117391,0.000000,0.000000,0.904331,0.426416
"entrepreneur","secondary",0,0.132913,0.000000,0.000000,0.090433,0.457344
"housemaid","secondary",0,0.209557,0.000000,0.000000,0.090433,0.817962
"blue","primary",0,0.314335,0.000000,0.000000,0.000000,0.452800
"blue","secondary",0,0.227990,0.000000,0.000000,0.090433,0.431616
"services","secondary",0,0.196945,0.000000,0.000000,0.000000,0.425431
"blue","primary",0,0.676209,0.000000,0.000000,0.090433,0.617673
"entrepreneur","tertiary",0,0.151347,0.000000,0.000000,0.090433,0.688067
"technician","secondary",1,1.000000,0.000000,0.000000,0.271299,0.430084
"blue","primary",0,0.164929,0.000000,0.000000,0.090433,0.461559
"services","tertiary",0,0.263886,0.000000,0.000000,0.090433,0.457453
"entrepreneur","secondary",0,0.128063,0.000000,0.000000,0.000000,0.432875
"management","secondary",0,0.262916,0.000000,0.000000,0.000000,0.445137
"unemployed","secondary",0,0.366724,0.000000,0.000000,0.180866,0.441634
"blue","secondary",0,0.110599,0.000000,0.000000,0.000000,0.425431
"blue","secondary",0,0.103808,0.000000,0.000000,0.000000,0.425978
"blue","primary",0,0.371575,0.000000,0.000000,0.000000,0.450118
"blue","secondary",0,0.179482,0.000000,0.000000,0.000000,0.459041
"technician","secondary",0,0.246423,0.000000,0.000000,0.000000,0.463310
"management","tertiary",0,0.695612,0.000000,0.000000,0.000000,0.433532
"blue","primary",0,0.152317,0.000000,0.000000,0.000000,0.702300
"admin","secondary",0,0.082465,0.000000,0.000000,0.090433,0.505733
"management","tertiary",0,0.241572,0.000000,0.000000,0.180866,0.472452
"services","secondary",0,0.299783,0.000000,0.000000,0.090433,0.397624
"student","tertiary",0,0.108659,0.000000,0.000000,0.090433,0.447874
"entrepreneur","secondary",0,0.095077,0.000000,0.000000,0.000000,0.432766
"management","tertiary",0,0.182392,0.000000,0.000000,0.180866,1.000000
"services","secondary",0,0.143585,0.000000,0.000000,0.000000,0.536989
"admin","secondary",0,0.140675,0.000000,0.000000,0.090433,0.405616
"management","tertiary",0,0.402621,0.000000,0.000000,0.090433,0.478363
"management","tertiary",0,0.719867,0.000000,0.000000,0.090433,0.525329
"blue","primary",0,0.035896,0.000000,0.000000,0.723464,0.390672
"blue","secondary",0,0.116420,0.000000,0.000000,0.000000,0.496482
"blue","secondary",0,0.179482,0.000000,0.000000,0.090433,0.523796
"admin","tertiary",0,0.197915,0.000000,0.000000,0.000000,0.526588
"admin","secondary",1,1.000000,0.000000,0.000000,0.000000,0.449023
"blue","secondary",0,0.198885,0.000000,0.000000,0.090433,0.698906
"blue","secondary",0,0.071793,0.000000,0.000000,0.090433,0.437090
"blue","primary",0,0.049479,0.000000,0.000000,1.000000,0.426854
"management","secondary",0,0.184332,0.000000,0.000000,0.090433,0.425431
"admin","primary",0,0.315305,0.000000,0.000000,0.180866,0.499383
"technician","secondary",1,0.630611,0.000000,0.000000,0.180866,0.479184
"services","secondary",0,0.143585,0.000000,0.000000,0.090433,0.697099
"services","secondary",0,0.205676,0.000000,0.000000,0.090433,0.504145
"blue","primary",0,0.606357,0.000000,0.000000,0.090433,0.502667
"services","secondary",0,0.130003,0.000000,0.000000,0.180866,0.425431
"blue","tertiary",0,0.094107,0.000000,0.000000,0.633031,0.452034
"technician","secondary",0,0.424935,0.000000,0.000000,0.090433,0.490187
"management","tertiary",0,0.969200,0.000000,0.000000,0.180866,0.444644
"blue","secondary",0,0.123212,0.000000,0.000000,0.090433,0.554943
"blue","secondary",0,0.432696,0.000000,0.000000,0.090433,0.573226
"blue","secondary",0,0.210527,0.000000,0.000000,0.271299,0.425431
"blue","primary",0,0.163959,0.000000,0.000000,0.000000,0.459478
"services","secondary",0,0.239632,0.000000,0.000000,0.180866,0.448476
"services","secondary",0,0.135824,0.000000,0.000000,0.000000,0.467799
"blue","secondary",0,0.058210,0.000000,0.000000,0.452165,0.429098
"technician","secondary",0,0.096047,0.000000,0.000000,0.000000,0.825735
"housemaid","primary",0,0.025224,0.000000,0.000000,1.000000,0.438076
"management","tertiary",0,0.124182,0.000000,0.000000,0.452165,0.451541
"blue","primary",0,0.208587,0.000000,0.000000,0.180866,0.430850
"technician","secondary",0,0.062091,0.000000,0.000000,0.000000,0.475134
"admin","secondary",0,0.050449,0.000000,0.000000,0.904331,0.511973
"technician","tertiary",0,0.400680,0.000000,0.000000,0.090433,0.535565
"technician","tertiary",0,0.209557,0.000000,0.000000,0.090433,0.434299
"management","tertiary",0,0.283290,0.000000,0.000000,0.000000,0.475626
"services","secondary",0,0.125152,0.000000,0.000000,0.633031,0.503269
"blue","secondary",0,0.195004,0.000000,0.000000,0.271299,0.523249
"self","secondary",0,0.203736,0.000000,0.000000,0.090433,0.414702
"technician","secondary",0,0.110599,0.000000,0.000000,0.000000,0.501354
"unemployed","primary",0,0.637402,0.000000,0.000000,0.000000,0.421982
"management","tertiary",0,0.085375,0.000000,0.000000,0.000000,0.503324
"admin","tertiary",0,0.142615,0.000000,0.000000,0.090433,0.596599
"technician","secondary",0,0.429786,0.000000,0.000000,0.000000,0.722991
"management","tertiary",0,0.070822,0.000000,0.000000,0.000000,0.519801
"blue","secondary",0,0.130003,0.000000,0.000000,0.000000,0.425431
"services","secondary",0,0.123212,0.000000,0.000000,0.633031,0.469441
"blue","primary",1,1.000000,0.000000,0.000000,0.090433,0.447764
"entrepreneur","tertiary",0,0.432696,0.000000,0.000000,0.090433,0.464022
"management","tertiary",0,0.139705,0.000000,0.000000,0.090433,0.500587
"technician","tertiary",0,0.190153,0.000000,0.000000,0.452165,0.436160
"blue","secondary",0,0.160078,0.000000,0.000000,0.090433,0.425431
"technician","secondary",0,0.304634,0.000000,0.000000,0.090433,0.440375
"self","secondary",0,0.701433,0.000000,0.000000,0.090433,0.442455
"technician","secondary",1,1.000000,0.000000,0.000000,0.090433,0.481374
"services","secondary",0,0.533594,0.000000,0.000000,0.090433,0.472616
"services","secondary",0,0.126122,0.000000,0.000000,0.090433,0.434901
"services","secondary",0,0.297842,0.000000,0.000000,0.180866,0.436598
"blue","secondary",0,0.141645,0.000000,0.000000,0.090433,0.427183
"management","tertiary",0,0.231871,0.000000,0.000000,0.090433,0.686042
"blue","secondary",0,0.294932,0.000000,0.000000,0.090433,0.484604
"blue","primary",0,0.110599,0.000000,0.000000,0.180866,0.653692
"blue","secondary",0,0.431726,0.000000,0.000000,0.090433,0.595723
"blue","tertiary",0,0.134854,0.000000,0.000000,0.361732,0.430303
"blue","secondary",0,0.015523,0.000000,0.000000,0.813898,0.442783
"blue","secondary",0,0.163959,0.000000,0.000000,0.271299,0.702300
"blue","secondary",0,0.121271,0.000000,0.000000,0.180866,0.581546
"blue","secondary",0,0.432696,0.000000,0.000000,0.994764,0.556257
"management","tertiary",0,0.259036,0.000000,0.000000,0.090433,0.487340
"admin","secondary",0,0.005821,0.000000,0.000000,0.090433,0.499438
"retired","secondary",0,0.014553,0.000000,0.000000,1.000000,0.453895
"management","tertiary",0,1.000000,0.000000,0.000000,0.090433,0.473382
"blue","primary",0,0.166869,0.000000,0.000000,0.271299,0.472233
"management","secondary",0,0.260006,0.000000,0.000000,0.180866,0.414374
"admin","secondary",0,0.086345,0.000000,0.000000,0.180866,0.413662
"services","tertiary",0,0.098957,0.000000,0.000000,0.090433,0.446013
"blue","primary",0,0.088286,0.000000,0.000000,0.452165,0.426690
"blue","tertiary",0,0.451129,0.000000,0.000000,0.633031,0.437583
"blue","secondary",0,0.265827,0.000000,0.000000,0.090433,0.445246
"technician","tertiary",0,0.185303,0.000000,0.000000,0.542598,0.458384
"blue","secondary",0,0.291051,0.000000,0.000000,0.180866,0.448750
"blue","secondary",0,0.228960,0.000000,0.000000,0.090433,0.706952
"blue","primary",0,0.595685,0.000000,0.000000,0.090433,0.429810
"services","secondary",0,0.352172,0.000000,0.000000,0.361732,0.425431
"blue","primary",0,0.405531,0.000000,0.000000,0.090433,0.830826
"unemployed","secondary",0,0.222169,0.000000,0.000000,0.090433,0.480443
"blue","secondary",0,0.214408,0.000000,0.000000,0.090433,0.437802
"management","secondary",0,0.126122,0.000000,0.000000,0.090433,0.438951
"management","tertiary",0,0.093136,0.000000,0.000000,0.090433,0.482359
"services","secondary",0,0.115450,0.000000,0.000000,0.180866,0.429153
"services","secondary",0,0.099928,0.000000,0.000000,0.180866,0.435448
"blue","tertiary",1,0.817854,0.000000,0.000000,0.090433,0.689381
"technician","secondary",0,0.469563,0.000000,0.000000,0.090433,0.425431
"blue","primary",0,0.470533,0.000000,0.000000,0.180866,0.485479
"services","secondary",0,0.169780,0.000000,0.000000,0.090433,0.739139
"technician","secondary",0,0.133884,0.000000,0.000000,0.090433,0.593315
"blue","secondary",0,0.235751,0.000000,0.000000,0.090433,0.440484
"blue","secondary",0,0.891587,0.000000,0.000000,0.090433,0.454224
"blue","secondary",0,0.196945,0.000000,0.000000,0.090433,0.525658
"blue","secondary",0,0.239632,0.000000,0.000000,0.090433,0.453567
"admin","secondary",0,0.086345,0.000000,0.000000,0.090433,0.428168
"technician","tertiary",0,0.179482,0.000000,0.000000,0.994764,0.425431
"technician","secondary",0,0.753823,0.000000,0.000000,0.180866,0.425869
"services","secondary",0,0.329858,0.000000,0.000000,0.180866,0.449078
"blue","secondary",0,0.130973,0.000000,0.000000,0.090433,0.565617
"technician","secondary",0,0.233811,0.000000,0.000000,0.180866,0.461504
"blue","primary",0,0.160078,0.000000,0.000000,0.090433,0.425431
"blue","secondary",0,0.025224,0.000000,0.000000,0.090433,0.474532
"student","secondary",0,0.105749,0.000000,0.000000,0.452165,0.419081
"unemployed","secondary",0,0.339560,0.000000,0.000000,0.271299,0.433204
"services","secondary",0,0.049479,0.000000,0.000000,0.542598,0.454442
"blue","secondary",0,0.219259,0.000000,0.000000,0.090433,0.617783
"admin","secondary",0,0.045598,0.000000,0.000000,0.180866,0.435831
"blue","primary",0,0.162018,0.000000,0.000000,0.090433,0.438349
"management","tertiary",0,0.207617,0.000000,0.000000,0.813898,0.377753
"entrepreneur","secondary",0,0.432696,0.000000,0.000000,0.542598,0.558391
"technician","tertiary",0,0.401651,0.000000,0.000000,0.090433,0.453567
"unemployed","secondary",0,0.148436,0.000000,0.000000,0.090433,0.456358
"blue","primary",0,0.175601,0.000000,0.000000,0.452165,0.568299
"blue","secondary",0,0.724717,0.000000,0.000000,0.361732,0.435174
"blue","tertiary",0,0.207617,0.000000,0.000000,0.000000,0.486574
"technician","secondary",0,0.261946,0.000000,0.000000,0.000000,0.425650
"self","tertiary",0,0.035896,0.000000,0.000000,1.000000,0.432219
"blue","primary",0,0.125152,0.000000,0.000000,0.633031,0.542791
"services","tertiary",0,0.069852,0.000000,0.000000,0.180866,0.481538
"blue","primary",1,1.000000,0.000000,0.000000,0.090433,0.493854
"admin","tertiary",0,0.703374,0.000000,0.000000,0.000000,0.426964
"management","secondary",0,0.206646,0.000000,0.000000,0.180866,0.455154
"blue","secondary",0,0.171720,0.000000,0.000000,0.813898,0.478637
"blue","primary",0,0.264857,0.000000,0.000000,0.271299,0.462325
"blue","secondary",0,0.465682,0.000000,0.000000,0.271299,0.439554
"blue","tertiary",0,0.147466,0.000000,0.000000,0.000000,0.592056
"blue","primary",0,0.197915,0.000000,0.000000,0.090433,0.414647
"blue","tertiary",0,0.238662,0.000000,0.000000,0.180866,0.485425
"services","secondary",0,0.341500,0.000000,0.000000,0.361732,0.465883
"blue","secondary",0,0.184332,0.000000,0.000000,0.000000,0.440429
"blue","secondary",0,0.135824,0.000000,0.000000,0.000000,0.504528
"blue","secondary",1,0.697553,0.000000,0.000000,0.000000,0.606671
"blue","secondary",0,0.305604,0.000000,0.000000,0.000000,0.434025
"services","tertiary",0,0.218288,0.000000,0.000000,0.000000,0.444425
"management","tertiary",0,0.071793,0.000000,0.000000,0.000000,0.406546
"technician","secondary",0,0.023284,0.000000,0.000000,0.000000,0.869855
"blue","secondary",0,0.357993,0.000000,0.000000,0.000000,0.432000
"blue","primary",0,0.162018,0.000000,0.000000,0.000000,0.425705
"management","tertiary",0,0.062091,0.000000,0.000000,0.180866,0.551823
"admin","secondary",0,0.146496,0.000000,0.000000,0.000000,0.474258
"technician","secondary",0,0.325977,0.000000,0.000000,0.000000,0.460518
"blue","primary",0,0.063061,0.000000,0.000000,0.000000,0.574868
"blue","secondary",0,0.090226,0.000000,0.000000,0.000000,0.516461
"blue","primary",0,0.175601,0.000000,0.000000,0.000000,0.533047
"retired","tertiary",0,0.083435,0.000000,0.000000,0.452165,0.759447
"technician","tertiary",0,0.307544,0.000000,0.000000,0.000000,0.485206
"services","tertiary",0,0.116420,0.000000,0.000000,0.000000,0.499274
"management","tertiary",0,0.376426,0.000000,0.000000,0.000000,0.535730
"admin","secondary",0,0.409412,0.000000,0.000000,0.090433,0.542900
"management","tertiary",0,0.168810,0.000000,0.000000,0.000000,0.588333
"admin","secondary",0,0.069852,0.000000,0.000000,0.000000,0.635299
"services","secondary",0,0.122241,0.000000,0.000000,0.000000,0.446943
"blue","primary",0,0.279409,0.000000,0.000000,0.000000,0.400415
"blue","secondary",0,0.328888,0.000000,0.000000,0.000000,0.425431
"management","tertiary",0,0.165899,0.000000,0.000000,0.361732,0.445301
"management","tertiary",0,0.157168,0.000000,0.000000,0.000000,0.645754
"blue","primary",0,0.017463,0.000000,0.000000,1.000000,0.464514
"unemployed","secondary",0,0.125152,0.000000,0.000000,0.000000,0.449407
"management","primary",0,0.167840,0.000000,0.000000,0.000000,0.472397
"blue","secondary",0,0.071793,0.000000,0.000000,0.000000,0.457836
"services","secondary",0,0.215378,0.000000,0.000000,0.000000,0.413169
"management","tertiary",0,0.671358,0.000000,0.000000,0.000000,0.433696
"services","secondary",0,0.254185,0.000000,0.000000,0.090433,0.441250
"technician","secondary",0,0.075673,0.000000,0.000000,0.000000,0.470371
"technician","secondary",0,0.130003,0.000000,0.000000,0.361732,0.871716
"services","secondary",0,0.313365,0.000000,0.000000,0.000000,0.428551
"blue","secondary",0,0.041717,0.000000,0.000000,0.000000,0.455975
"services","secondary",0,0.237692,0.000000,0.000000,0.000000,0.518542
"admin","tertiary",0,0.467622,0.000000,0.000000,0.000000,0.376276
"admin","secondary",0,0.200825,0.000000,0.000000,0.090433,0.484166
"management","tertiary",0,0.054330,0.000000,0.000000,0.000000,0.740398
"blue","primary",0,0.195004,0.000000,0.000000,0.000000,0.416290
"blue","primary",0,0.342470,0.000000,0.000000,0.000000,0.652378
"entrepreneur","tertiary",0,0.537475,0.000000,0.000000,0.180866,0.424610
"admin","tertiary",0,0.419114,0.000000,0.000000,0.000000,0.641868
"management","secondary",0,0.026195,0.000000,0.000000,0.090433,0.897772
"technician","secondary",0,0.350232,0.000000,0.000000,0.000000,0.489366
"admin","secondary",0,0.240602,0.000000,0.000000,0.000000,0.452691
"technician","secondary",0,0.157168,0.000000,0.000000,0.000000,0.425431
"blue","primary",1,0.548146,0.000000,0.000000,0.000000,0.437255
"management","tertiary",0,0.134854,0.000000,0.000000,0.000000,0.521005
"technician","secondary",0,0.142615,0.000000,0.000000,0.000000,0.483071
"student","tertiary",0,0.278439,0.000000,0.000000,0.180866,0.463036
"blue","secondary",0,0.114480,0.000000,0.000000,0.000000,0.576729
"blue","secondary",1,0.878004,0.000000,0.000000,0.000000,0.491501
"management","tertiary",0,0.088286,0.000000,0.000000,0.000000,0.425431
"blue","tertiary",0,0.107689,0.000000,0.000000,0.361732,0.454333
"management","tertiary",0,0.157168,0.000000,0.000000,0.000000,0.594574
"technician","tertiary",0,0.228960,0.000000,0.000000,0.000000,0.396419
"management","tertiary",0,0.245453,0.000000,0.000000,0.180866,0.461887
"technician","secondary",0,0.070822,0.000000,0.000000,0.000000,0.425431
"blue","secondary",0,0.119331,0.000000,0.000000,0.000000,0.451158
"technician","secondary",0,0.289111,0.000000,0.000000,0.090433,0.458110
"blue","primary",0,0.083435,0.000000,0.000000,0.000000,0.487614
"blue","secondary",0,0.407472,0.000000,0.000000,0.000000,0.459369
"blue","secondary",0,0.279409,0.000000,0.000000,0.000000,0.426361
"services","secondary",0,0.159108,0.000000,0.000000,0.000000,0.426088
"entrepreneur","tertiary",0,0.189183,0.000000,0.000000,0.000000,0.432821
"services","secondary",0,0.134854,0.000000,0.000000,0.000000,0.700438
"technician","secondary",0,0.186273,0.000000,0.000000,0.000000,0.488983
"technician","secondary",0,0.219259,0.000000,0.000000,0.000000,0.618549
"technician","secondary",1,0.759644,0.000000,0.000000,0.090433,0.468729
"management","tertiary",0,0.256125,0.000000,0.000000,0.090433,0.455318
"blue","secondary",0,0.161048,0.000000,0.000000,0.000000,0.469441
"technician","secondary",0,0.026195,0.000000,0.000000,0.000000,0.475134
"blue","secondary",0,0.342470,0.000000,0.000000,0.000000,0.807617
"technician","secondary",0,0.273588,0.000000,0.000000,0.090433,0.489804
"admin","secondary",0,0.113510,0.000000,0.000000,0.000000,0.425431
"blue","secondary",0,0.082465,0.000000,0.000000,0.000000,0.454333
"admin","tertiary",0,1.000000,0.000000,0.000000,0.000000,0.465609
