duration,pdays,previous,campaign,balance,job,education,y
92,-1,0,2,2453,services,secondary,0
296,-1,0,1,940,technician,tertiary,0
779,-1,0,1,613,admin,secondary,0
563,-1,0,2,0,entrepreneur,secondary,0
146,-1,0,2,1403,blue,secondary,0
92,-1,0,2,250,management,tertiary,0
149,-1,0,3,-108,blue,primary,0
354,-1,0,7,7,technician,secondary,0
121,-1,0,3,4923,admin,secondary,0
106,-1,0,2,20,management,tertiary,0
136,-1,0,2,5736,entrepreneur,tertiary,0
297,-1,0,1,-859,technician,secondary,0
549,-1,0,1,1782,blue,secondary,0
267,-1,0,2,1331,blue,secondary,0
461,-1,0,2,2228,unemployed,secondary,0
117,-1,0,2,435,admin,secondary,0
409,-1,0,1,732,admin,secondary,0
104,-1,0,1,299,admin,secondary,0
15,-1,0,10,136,housemaid,primary,0
216,-1,0,2,50,self,tertiary,0
211,-1,0,1,0,entrepreneur,secondary,0
71,-1,0,2,2022,self,primary,0
18,-1,0,18,237,blue,primary,0
651,-1,0,3,625,blue,secondary,1
835,-1,0,3,377,technician,tertiary,1
683,-1,0,3,246,blue,primary,1
258,-1,0,2,870,housemaid,secondary,0
156,-1,0,6,682,admin,tertiary,0
1012,-1,0,1,61,blue,secondary,1
130,-1,0,25,-198,admin,secondary,0
311,-1,0,2,148,technician,primary,0
129,-1,0,2,923,management,secondary,0
91,-1,0,2,176,unemployed,secondary,0
49,-1,0,2,5700,self,secondary,0
112,-1,0,4,1473,blue,primary,0
36,-1,0,7,3388,technician,primary,0
112,-1,0,4,1046,blue,primary,0
958,-1,0,7,-191,blue,secondary,1
9,-1,0,28,1686,blue,secondary,0
26,-1,0,5,6053,technician,secondary,0
91,-1,0,2,2184,housemaid,secondary,0
2635,-1,0,3,789,retired,secondary,0
138,-1,0,9,1115,management,tertiary,0
318,-1,0,2,341,entrepreneur,tertiary,0
326,-1,0,5,226,blue,primary,0
1403,-1,0,3,2445,entrepreneur,tertiary,0
179,-1,0,2,0,housemaid,primary,0
262,-1,0,2,6835,technician,secondary,0
168,-1,0,2,4178,admin,secondary,0
193,-1,0,11,1818,blue,secondary,0
333,-1,0,15,208,blue,secondary,0
50,-1,0,2,0,entrepreneur,tertiary,0
241,-1,0,2,-19,blue,tertiary,0
187,-1,0,2,2685,entrepreneur,tertiary,0
37,-1,0,2,1062,technician,tertiary,0
189,-1,0,2,17,unemployed,secondary,0
89,-1,0,3,602,retired,secondary,0
101,-1,0,2,0,unemployed,secondary,0
112,-1,0,3,408,student,tertiary,0
489,-1,0,2,2562,unemployed,primary,0
141,-1,0,4,143,technician,tertiary,0
60,-1,0,3,-1968,management,tertiary,0
241,-1,0,2,610,technician,tertiary,0
35,-1,0,2,89,management,tertiary,0
61,-1,0,2,-141,blue,primary,0
135,-1,0,5,29,retired,primary,0
24,-1,0,11,3054,blue,secondary,0
62,-1,0,4,4064,housemaid,primary,0
43,-1,0,8,887,admin,tertiary,0
75,-1,0,2,570,management,secondary,0
177,-1,0,3,5614,blue,secondary,0
170,-1,0,2,912,blue,primary,0
42,-1,0,5,2266,self,tertiary,0
22,-1,0,12,2830,admin,secondary,0
99,-1,0,5,480,blue,primary,0
139,-1,0,2,438,unemployed,primary,0
198,-1,0,10,-51,blue,primary,0
394,-1,0,2,4899,housemaid,primary,0
42,-1,0,7,2868,retired,tertiary,0
41,-1,0,28,103,blue,primary,0
98,-1,0,2,360,blue,primary,0
114,-1,0,3,1624,blue,primary,0
191,-1,0,3,52,technician,tertiary,0
167,-1,0,2,2209,technician,secondary,0
238,-1,0,3,34,management,tertiary,0
73,-1,0,3,1273,management,secondary,0
206,-1,0,2,37,admin,secondary,0
179,-1,0,10,6955,retired,primary,0
44,-1,0,3,490,management,tertiary,0
129,-1,0,5,1860,services,secondary,0
160,-1,0,3,3135,entrepreneur,tertiary,0
156,-1,0,3,67,management,tertiary,0
512,-1,0,2,0,entrepreneur,tertiary,0
50,-1,0,5,1173,self,secondary,0
65,-1,0,2,2978,management,tertiary,0
23,-1,0,24,1873,blue,secondary,0
106,-1,0,3,4015,technician,primary,0
256,-1,0,3,746,self,secondary,0
633,-1,0,2,7,self,secondary,0
109,-1,0,3,1002,entrepreneur,secondary,0
99,-1,0,2,337,blue,secondary,0
246,-1,0,3,746,housemaid,primary,0
59,-1,0,3,770,blue,primary,0
241,-1,0,4,662,housemaid,tertiary,0
63,-1,0,1,1736,management,secondary,0
54,-1,0,1,847,blue,secondary,0
87,-1,0,1,3494,technician,secondary,0
122,-1,0,1,-162,blue,secondary,0
973,-1,0,2,519,unemployed,primary,1
166,-1,0,1,4,blue,primary,0
375,-1,0,1,0,entrepreneur,secondary,0
111,-1,0,1,3,entrepreneur,primary,0
35,-1,0,1,1794,blue,primary,0
32,-1,0,1,806,retired,secondary,0
625,-1,0,1,0,technician,secondary,0
124,-1,0,1,0,technician,secondary,0
157,-1,0,2,683,technician,secondary,0
1467,-1,0,4,1690,retired,secondary,1
134,-1,0,1,2057,unemployed,secondary,0
325,-1,0,1,472,technician,secondary,0
114,-1,0,2,15477,blue,primary,0
792,-1,0,1,5320,management,tertiary,1
155,-1,0,1,261,technician,tertiary,0
170,-1,0,1,250,self,secondary,0
124,-1,0,1,1006,blue,primary,0
111,-1,0,1,0,technician,secondary,0
25,-1,0,11,443,technician,tertiary,0
40,-1,0,1,1465,housemaid,primary,0
25,-1,0,3,1054,management,tertiary,0
368,-1,0,2,194,technician,tertiary,0
95,-1,0,1,2135,unemployed,tertiary,0
911,-1,0,1,522,services,secondary,1
253,-1,0,1,1777,blue,secondary,0
41,-1,0,1,279,unemployed,tertiary,0
398,-1,0,2,0,housemaid,primary,0
361,-1,0,1,4365,retired,secondary,0
97,-1,0,1,550,blue,tertiary,0
20,-1,0,19,224,blue,primary,0
493,-1,0,1,1119,blue,primary,0
65,-1,0,1,297,technician,secondary,0
48,-1,0,1,4994,housemaid,primary,0
382,-1,0,7,-46,blue,secondary,1
606,-1,0,1,224,entrepreneur,tertiary,0
74,-1,0,1,457,services,secondary,0
153,-1,0,1,1697,housemaid,primary,0
1210,-1,0,1,2269,retired,tertiary,1
716,-1,0,2,396,technician,secondary,1
158,-1,0,1,0,unemployed,secondary,0
158,-1,0,1,2281,blue,primary,0
139,-1,0,1,0,entrepreneur,tertiary,0
313,-1,0,1,9689,technician,secondary,0
273,-1,0,1,0,management,tertiary,0
218,-1,0,1,-1746,management,secondary,0
45,-1,0,1,1517,self,tertiary,0
115,-1,0,4,1545,management,tertiary,0
280,-1,0,1,0,management,primary,0
109,-1,0,1,165,admin,secondary,0
179,-1,0,3,0,blue,secondary,0
115,-1,0,1,61,self,tertiary,0
25,-1,0,1,-254,services,secondary,0
75,-1,0,4,310,management,tertiary,0
235,-1,0,1,3717,self,primary,0
95,-1,0,2,933,management,tertiary,0
231,-1,0,1,347,self,secondary,0
132,-1,0,1,24055,technician,tertiary,0
39,-1,0,2,1917,self,tertiary,0
31,-1,0,1,2886,services,secondary,0
64,-1,0,1,-1137,admin,tertiary,0
838,-1,0,1,386,services,tertiary,1
1276,-1,0,1,1604,unemployed,secondary,0
27,-1,0,1,584,admin,secondary,0
100,-1,0,1,759,self,secondary,0
188,-1,0,1,1,blue,tertiary,0
141,-1,0,1,5523,retired,secondary,0
144,-1,0,1,0,blue,primary,0
329,-1,0,1,468,unemployed,secondary,0
45,-1,0,4,0,technician,secondary,0
98,-1,0,1,5807,services,secondary,0
75,-1,0,3,179,services,secondary,0
258,-1,0,18,10984,blue,primary,0
402,-1,0,22,109,technician,secondary,0
60,-1,0,1,1463,self,primary,0
269,-1,0,1,1876,self,secondary,0
422,-1,0,1,0,management,tertiary,1
307,-1,0,3,1038,unemployed,secondary,0
485,-1,0,3,9311,admin,tertiary,0
174,-1,0,1,0,admin,secondary,0
1098,-1,0,2,9103,management,tertiary,1
115,-1,0,20,457,blue,secondary,0
351,-1,0,2,126,services,tertiary,0
62,-1,0,2,0,blue,primary,0
89,-1,0,1,0,admin,secondary,0
113,-1,0,1,0,entrepreneur,secondary,0
471,-1,0,2,923,blue,primary,0
256,-1,0,8,1355,management,tertiary,0
108,-1,0,1,5,retired,secondary,0
48,-1,0,1,167,blue,secondary,0
76,-1,0,12,1005,blue,secondary,0
35,-1,0,1,14,blue,primary,0
375,-1,0,2,1735,services,secondary,0
63,-1,0,1,287,services,secondary,0
166,-1,0,1,0,management,tertiary,0
342,-1,0,1,-206,blue,primary,0
332,-1,0,3,0,blue,secondary,0
123,-1,0,3,878,retired,secondary,0
160,-1,0,1,-223,services,secondary,0
326,-1,0,1,1466,retired,primary,0
245,-1,0,3,3164,management,secondary,0
82,-1,0,1,2400,management,tertiary,0
37,-1,0,4,408,management,secondary,0
95,-1,0,1,0,technician,tertiary,0
374,-1,0,1,2559,self,primary,0
172,-1,0,2,977,self,tertiary,0
74,-1,0,2,0,blue,primary,0
174,-1,0,3,27069,technician,tertiary,0
111,-1,0,3,3260,management,secondary,0
109,-1,0,2,665,blue,tertiary,0
205,-1,0,4,296,housemaid,primary,0
471,-1,0,2,0,self,tertiary,0
168,-1,0,2,-48,admin,secondary,0
211,-1,0,2,0,management,tertiary,0
105,-1,0,2,0,technician,secondary,0
534,-1,0,3,-306,blue,secondary,0
250,-1,0,3,43,blue,secondary,0
343,-1,0,2,-771,management,secondary,0
1573,-1,0,5,-215,technician,tertiary,1
181,-1,0,2,549,self,secondary,0
89,-1,0,3,302,technician,secondary,0
232,-1,0,2,-494,services,secondary,0
126,-1,0,5,557,management,tertiary,0
237,-1,0,3,5879,retired,secondary,0
208,-1,0,2,3045,management,tertiary,0
583,-1,0,3,196,blue,secondary,0
174,-1,0,3,1098,housemaid,primary,0
26,-1,0,17,7123,blue,secondary,0
109,-1,0,3,1500,blue,secondary,0
288,-1,0,2,1295,retired,secondary,0
14,-1,0,6,672,admin,secondary,0
73,-1,0,4,-322,student,secondary,0
11,-1,0,2,44,blue,primary,0
415,-1,0,4,1111,services,secondary,0
44,-1,0,2,470,admin,secondary,0
23,-1,0,2,3975,retired,primary,0
446,-1,0,1,348,technician,tertiary,0
1663,-1,0,1,908,blue,secondary,1
459,-1,0,3,4722,self,primary,0
398,-1,0,1,506,admin,secondary,0
560,-1,0,3,1694,technician,tertiary,1
64,-1,0,1,16,housemaid,primary,0
248,-1,0,1,-9,admin,secondary,0
124,-1,0,2,80,technician,secondary,0
154,-1,0,8,495,unemployed,secondary,0
1617,-1,0,1,-92,management,tertiary,1
421,-1,0,6,-251,entrepreneur,tertiary,0
591,-1,0,6,1393,entrepreneur,secondary,0
454,-1,0,6,1121,self,secondary,0
165,-1,0,2,5,admin,tertiary,0
161,-1,0,7,1549,self,secondary,0
618,-1,0,4,0,blue,primary,0
70,-1,0,2,293,services,secondary,0
120,-1,0,4,2067,blue,secondary,0
1478,-1,0,5,207,housemaid,primary,0
14,-1,0,25,33,management,tertiary,0
110,-1,0,4,475,blue,secondary,0
40,-1,0,4,101,blue,secondary,0
570,-1,0,2,188,blue,secondary,1
519,-1,0,2,0,management,tertiary,0
14,-1,0,6,251,technician,secondary,0
67,-1,0,2,544,management,secondary,0
825,-1,0,2,515,services,secondary,0
263,-1,0,3,-319,self,tertiary,0
1422,-1,0,10,2885,blue,tertiary,1
554,-1,0,2,186,blue,primary,0
55,-1,0,12,490,blue,secondary,0
172,-1,0,3,4168,blue,primary,0
553,-1,0,2,142,management,tertiary,0
15,-1,0,3,9669,student,tertiary,0
81,-1,0,10,954,housemaid,primary,0
150,-1,0,2,127,housemaid,secondary,0
125,-1,0,2,2237,management,tertiary,0
324,-1,0,5,3419,blue,primary,0
93,-1,0,2,-57,admin,secondary,0
156,-1,0,7,0,technician,secondary,0
62,-1,0,3,2326,admin,secondary,0
19,-1,0,4,2074,self,primary,0
47,-1,0,2,396,unemployed,secondary,0
16,-1,0,20,2,blue,primary,0
134,-1,0,2,-107,self,primary,0
176,-1,0,4,1361,blue,secondary,0
238,-1,0,3,10724,blue,secondary,0
17,-1,0,37,2812,blue,tertiary,0
9,-1,0,18,177,management,tertiary,0
25,-1,0,3,685,admin,secondary,0
14,-1,0,9,904,management,tertiary,0
365,-1,0,3,161,blue,primary,0
210,-1,0,2,12,blue,primary,0
11,-1,0,5,377,blue,primary,0
12,-1,0,14,0,services,secondary,0
8,-1,0,10,1313,blue,primary,0
55,-1,0,4,3728,technician,secondary,0
9,-1,0,3,79,blue,primary,0
13,-1,0,5,0,retired,secondary,0
28,-1,0,4,273,self,secondary,0
17,-1,0,5,1241,housemaid,tertiary,0
47,-1,0,4,1323,self,tertiary,0
8,-1,0,12,3876,blue,secondary,0
11,-1,0,3,3643,blue,primary,0
158,-1,0,5,1557,admin,tertiary,0
81,-1,0,2,741,retired,primary,0
14,-1,0,13,3832,blue,secondary,0
25,-1,0,26,155,management,tertiary,0
9,-1,0,2,5163,unemployed,secondary,0
154,-1,0,2,494,blue,secondary,0
34,-1,0,3,1779,blue,primary,0
264,-1,0,6,1654,unemployed,secondary,0
29,-1,0,3,12186,management,secondary,0
20,-1,0,18,2206,technician,secondary,0
85,-1,0,2,0,management,tertiary,0
13,-1,0,11,0,self,tertiary,0
152,-1,0,3,505,services,secondary,0
10,-1,0,58,126,technician,primary,0
29,-1,0,2,911,services,primary,0
34,-1,0,4,1113,technician,tertiary,0
34,-1,0,29,0,blue,primary,0
17,-1,0,14,-498,admin,secondary,0
14,-1,0,22,3394,technician,secondary,0
29,-1,0,3,3075,housemaid,tertiary,0
32,-1,0,27,6859,technician,tertiary,0
134,-1,0,10,0,blue,primary,0
92,-1,0,3,2820,management,tertiary,0
26,-1,0,3,0,management,tertiary,0
27,-1,0,25,13494,blue,secondary,0
14,-1,0,13,258,services,primary,0
15,-1,0,3,44,technician,secondary,0
17,-1,0,6,530,blue,secondary,0
268,-1,0,3,1286,management,tertiary,0
587,-1,0,2,258,technician,secondary,0
10,-1,0,11,4800,services,tertiary,0
652,-1,0,3,974,management,tertiary,0
16,-1,0,18,813,blue,tertiary,0
9,-1,0,13,760,services,secondary,0
435,-1,0,4,-265,management,tertiary,0
10,-1,0,2,1498,blue,primary,0
123,-1,0,4,325,services,secondary,0
12,-1,0,4,118,unemployed,primary,0
179,-1,0,21,1088,technician,secondary,0
13,-1,0,3,77,entrepreneur,tertiary,0
14,-1,0,2,11,technician,secondary,0
524,-1,0,4,71,technician,secondary,0
74,-1,0,5,1168,technician,secondary,0
23,-1,0,3,2677,blue,primary,0
850,-1,0,3,0,technician,secondary,0
126,-1,0,14,-56,management,tertiary,0
15,-1,0,3,39,unemployed,tertiary,0
7,-1,0,20,649,blue,primary,0
49,-1,0,4,-214,blue,secondary,0
40,-1,0,3,2515,management,tertiary,0
15,-1,0,12,853,blue,secondary,0
4,-1,0,20,57,blue,primary,0
32,-1,0,9,1483,services,secondary,0
8,-1,0,9,2166,retired,tertiary,0
12,-1,0,5,1550,technician,primary,0
77,-1,0,5,12276,admin,tertiary,0
130,-1,0,4,3556,management,tertiary,0
9,-1,0,5,64,admin,primary,0
17,-1,0,10,1573,admin,secondary,0
8,-1,0,12,280,retired,secondary,0
18,-1,0,22,-522,blue,primary,0
7,-1,0,12,3984,housemaid,secondary,0
11,-1,0,3,1876,blue,primary,0
16,-1,0,8,146,management,tertiary,0
26,-1,0,11,-312,blue,secondary,0
39,-1,0,8,0,entrepreneur,tertiary,0
16,-1,0,3,1430,self,tertiary,0
11,-1,0,21,-297,management,tertiary,0
285,-1,0,4,819,self,tertiary,0
37,-1,0,3,5052,blue,primary,0
205,-1,0,5,-59,blue,primary,0
408,-1,0,5,976,admin,secondary,0
27,-1,0,16,0,self,tertiary,0
312,-1,0,2,142,technician,secondary,0
46,-1,0,10,6209,management,tertiary,0
18,-1,0,7,3253,housemaid,secondary,0
1023,-1,0,3,0,services,secondary,1
253,-1,0,2,-283,admin,secondary,0
10,-1,0,14,188,housemaid,primary,0
51,-1,0,19,985,admin,secondary,0
407,-1,0,2,344,blue,tertiary,0
10,-1,0,3,3854,services,primary,0
9,-1,0,2,0,entrepreneur,tertiary,0
110,-1,0,3,456,entrepreneur,secondary,0
808,-1,0,2,947,services,secondary,1
11,-1,0,2,6999,management,tertiary,0
176,-1,0,4,-627,blue,secondary,0
152,-1,0,3,3390,services,tertiary,0
44,-1,0,4,4655,admin,tertiary,0
13,-1,0,3,625,management,secondary,0
13,-1,0,5,15,management,tertiary,0
79,-1,0,4,5464,management,tertiary,0
212,-1,0,8,3421,blue,primary,0
78,-1,0,4,1592,blue,primary,0
87,-1,0,2,213,technician,secondary,0
585,-1,0,2,740,blue,secondary,1
8,-1,0,3,-41,blue,primary,0
10,-1,0,29,671,blue,secondary,0
65,-1,0,2,1539,services,secondary,0
129,-1,0,3,1855,entrepreneur,tertiary,0
14,-1,0,6,241,retired,secondary,0
9,-1,0,14,1409,technician,secondary,0
12,-1,0,3,4777,management,tertiary,0
100,-1,0,4,4601,management,secondary,0
143,-1,0,3,9246,technician,tertiary,0
9,-1,0,5,1016,admin,secondary,0
228,-1,0,5,356,services,secondary,0
86,-1,0,2,9716,housemaid,tertiary,0
693,-1,0,3,655,management,tertiary,1
8,-1,0,10,2672,services,secondary,0
258,-1,0,2,1132,blue,secondary,0
16,-1,0,6,6512,admin,secondary,0
27,-1,0,3,765,services,secondary,0
12,-1,0,14,3,entrepreneur,tertiary,0
17,-1,0,5,378,admin,tertiary,0
11,-1,0,15,537,entrepreneur,primary,0
22,-1,0,12,2685,blue,secondary,0
155,-1,0,2,651,management,tertiary,0
81,-1,0,3,2814,blue,primary,0
116,-1,0,3,2765,technician,secondary,0
136,-1,0,3,449,admin,secondary,0
8,-1,0,7,316,self,secondary,0
14,-1,0,3,142,admin,secondary,0
10,-1,0,4,1062,services,secondary,0
10,-1,0,8,1588,entrepreneur,secondary,0
157,-1,0,3,553,blue,primary,0
11,-1,0,5,7318,technician,tertiary,0
84,-1,0,4,166,admin,secondary,0
10,-1,0,4,563,management,tertiary,0
199,-1,0,4,-879,admin,secondary,0
17,-1,0,3,3233,technician,tertiary,0
804,-1,0,12,0,admin,secondary,0
28,-1,0,8,3895,management,tertiary,0
241,-1,0,3,0,services,secondary,0
27,-1,0,7,1069,management,tertiary,0
11,-1,0,11,8403,blue,primary,0
23,-1,0,2,1601,admin,secondary,0
43,-1,0,2,604,retired,primary,0
8,-1,0,12,1276,housemaid,tertiary,0
372,-1,0,3,455,blue,primary,0
200,-1,0,7,129,technician,secondary,0
9,-1,0,13,277,blue,secondary,0
29,-1,0,27,1422,management,tertiary,0
73,-1,0,3,1804,management,tertiary,0
8,-1,0,31,209,blue,primary,0
78,-1,0,7,281,blue,secondary,0
14,-1,0,6,797,retired,secondary,0
590,-1,0,4,322,services,secondary,0
100,-1,0,3,6138,technician,tertiary,0
13,-1,0,10,682,self,tertiary,0
40,-1,0,2,4134,blue,primary,0
18,-1,0,6,643,blue,primary,0
16,-1,0,4,1577,admin,tertiary,0
74,-1,0,3,157,technician,secondary,0
196,-1,0,4,445,management,tertiary,0
546,-1,0,10,867,management,secondary,1
34,-1,0,3,1669,technician,secondary,0
17,-1,0,10,1147,technician,secondary,0
27,-1,0,3,5597,technician,secondary,0
23,-1,0,4,22,retired,primary,0
102,-1,0,3,306,entrepreneur,tertiary,0
14,-1,0,12,3166,housemaid,primary,0
160,-1,0,2,-1049,admin,secondary,0
20,-1,0,7,1400,retired,secondary,0
22,-1,0,4,0,management,tertiary,0
287,-1,0,9,4,blue,primary,0
9,-1,0,5,-1002,blue,secondary,0
26,-1,0,6,0,admin,secondary,0
12,-1,0,3,1287,self,secondary,0
13,-1,0,3,1794,retired,secondary,0
48,-1,0,10,2058,admin,secondary,0
26,-1,0,29,1256,management,tertiary,0
22,-1,0,3,-312,blue,primary,0
13,-1,0,4,324,retired,tertiary,0
9,-1,0,6,480,blue,secondary,0
13,-1,0,14,832,blue,primary,0
55,-1,0,2,1697,management,tertiary,0
52,-1,0,2,10,admin,secondary,0
10,-1,0,13,-106,services,secondary,0
14,-1,0,8,5,blue,secondary,0
17,-1,0,5,5078,student,tertiary,0
20,-1,0,3,1022,admin,secondary,0
41,-1,0,7,6,blue,tertiary,0
13,-1,0,7,1021,entrepreneur,tertiary,0
8,-1,0,8,2443,self,tertiary,0
7,-1,0,12,153,blue,secondary,0
92,-1,0,3,1126,retired,primary,0
180,-1,0,6,1105,management,tertiary,0
1094,-1,0,3,3765,admin,secondary,1
267,-1,0,2,0,technician,secondary,0
160,-1,0,3,376,technician,secondary,0
101,-1,0,3,2980,technician,secondary,0
75,-1,0,3,536,management,tertiary,0
8,-1,0,5,0,technician,secondary,0
23,-1,0,13,311,management,secondary,0
78,-1,0,2,2685,admin,secondary,0
13,-1,0,10,-19,services,secondary,0
7,-1,0,3,901,management,tertiary,0
13,-1,0,5,11285,self,secondary,0
31,-1,0,10,715,student,secondary,0
36,-1,0,5,455,technician,secondary,0
294,-1,0,2,827,technician,secondary,0
55,-1,0,5,622,housemaid,primary,0
496,-1,0,3,1860,blue,secondary,0
15,-1,0,7,786,management,tertiary,0
87,-1,0,3,405,services,secondary,0
17,-1,0,2,996,management,tertiary,0
30,-1,0,4,2968,management,secondary,0
39,-1,0,5,1750,self,primary,0
72,-1,0,3,1401,management,tertiary,0
61,-1,0,3,4861,retired,secondary,0
63,-1,0,15,325,self,tertiary,0
25,-1,0,8,2526,blue,secondary,0
42,-1,0,7,-456,entrepreneur,tertiary,0
76,-1,0,4,845,self,secondary,0
23,-1,0,12,1315,services,secondary,0
252,-1,0,3,137,blue,secondary,0
24,-1,0,7,703,blue,primary,0
152,-1,0,3,1033,blue,primary,0
33,-1,0,6,3129,blue,secondary,0
31,-1,0,6,14902,admin,secondary,0
20,-1,0,2,3190,admin,secondary,0
14,-1,0,4,1515,services,secondary,0
19,-1,0,6,4,management,tertiary,0
21,-1,0,18,1679,blue,primary,0
314,-1,0,2,961,admin,secondary,0
39,-1,0,3,111,blue,tertiary,0
37,-1,0,3,703,blue,tertiary,0
34,-1,0,3,0,management,tertiary,0
250,-1,0,3,278,blue,secondary,0
221,-1,0,3,530,management,tertiary,0
216,-1,0,2,548,services,secondary,0
21,-1,0,3,570,technician,primary,0
30,-1,0,6,4684,blue,tertiary,0
14,-1,0,3,6298,management,primary,0
94,-1,0,7,0,management,tertiary,0
709,-1,0,9,4,services,secondary,0
8,-1,0,6,901,services,secondary,0
43,-1,0,2,1823,technician,tertiary,0
111,-1,0,3,10786,management,tertiary,0
8,-1,0,10,32,admin,secondary,0
38,-1,0,5,83,blue,tertiary,0
19,-1,0,2,0,blue,primary,0
274,-1,0,9,3083,management,tertiary,0
1036,-1,0,5,1009,blue,secondary,1
16,-1,0,8,945,technician,secondary,0
247,-1,0,7,361,self,tertiary,0
27,-1,0,5,-475,services,primary,0
112,-1,0,4,728,self,primary,0
23,-1,0,7,13054,management,secondary,0
12,-1,0,3,-111,admin,secondary,0
375,-1,0,5,1489,management,tertiary,0
10,-1,0,4,0,management,tertiary,0
21,-1,0,3,1231,blue,primary,0
20,-1,0,33,507,admin,tertiary,0
14,-1,0,3,4086,management,primary,0
11,-1,0,12,1451,management,tertiary,0
9,-1,0,7,21,technician,tertiary,0
1409,-1,0,2,6360,services,tertiary,1
21,-1,0,3,733,unemployed,secondary,0
7,-1,0,3,2031,management,tertiary,0
18,-1,0,5,883,blue,primary,0
10,-1,0,6,525,blue,secondary,0
13,-1,0,6,2561,blue,secondary,0
61,-1,0,2,2394,technician,secondary,0
6,-1,0,17,3715,services,primary,0
24,-1,0,5,4639,housemaid,tertiary,0
20,-1,0,5,2944,blue,secondary,0
178,-1,0,3,2155,technician,tertiary,0
90,-1,0,25,2926,blue,secondary,0
19,-1,0,7,1772,blue,primary,0
11,-1,0,11,1783,admin,tertiary,0
114,-1,0,10,387,blue,tertiary,0
11,-1,0,7,-190,management,tertiary,0
24,-1,0,4,2270,technician,secondary,0
44,-1,0,5,122,technician,tertiary,0
714,-1,0,4,-12,blue,secondary,0
10,-1,0,19,1609,technician,tertiary,0
185,-1,0,4,98,management,primary,0
18,-1,0,11,1,blue,primary,0
197,-1,0,6,260,student,secondary,0
26,-1,0,4,0,management,tertiary,0
61,-1,0,4,95,blue,secondary,0
8,-1,0,3,2316,management,tertiary,0
15,-1,0,26,-160,blue,primary,0
20,-1,0,3,738,technician,secondary,0
39,-1,0,4,1239,self,tertiary,0
28,-1,0,4,1309,student,secondary,0
13,-1,0,12,45,blue,secondary,0
7,-1,0,2,4,admin,secondary,0
18,-1,0,9,1275,technician,secondary,0
55,-1,0,7,1269,management,tertiary,0
13,-1,0,4,503,services,secondary,0
66,-1,0,6,247,admin,secondary,0
35,-1,0,7,523,services,secondary,0
22,-1,0,16,94,blue,secondary,0
447,-1,0,2,780,unemployed,tertiary,0
83,-1,0,3,2276,blue,secondary,0
11,-1,0,4,425,admin,tertiary,0
492,-1,0,3,2816,technician,secondary,0
36,-1,0,4,302,technician,tertiary,0
18,-1,0,2,575,entrepreneur,tertiary,0
34,-1,0,8,2508,self,tertiary,0
11,-1,0,18,344,blue,secondary,0
11,-1,0,20,-718,technician,tertiary,0
9,-1,0,16,0,retired,primary,0
6,-1,0,3,238,blue,primary,0
10,-1,0,8,904,student,secondary,0
44,-1,0,3,873,blue,secondary,0
9,-1,0,19,1348,management,tertiary,0
11,-1,0,6,-250,management,tertiary,0
70,-1,0,5,67,admin,secondary,0
12,-1,0,24,18,blue,secondary,0
10,-1,0,23,-49,management,tertiary,0
86,-1,0,4,-267,blue,secondary,0
46,-1,0,4,3492,technician,secondary,0
32,-1,0,5,861,technician,tertiary,0
32,-1,0,4,778,self,tertiary,0
36,-1,0,4,1472,blue,primary,0
124,-1,0,4,-491,blue,tertiary,0
15,-1,0,3,5769,retired,tertiary,0
9,-1,0,2,1377,self,secondary,0
10,-1,0,3,2115,admin,tertiary,0
145,-1,0,24,-35,blue,secondary,0
8,-1,0,13,-218,technician,tertiary,0
10,-1,0,3,10236,technician,secondary,0
81,-1,0,3,2098,housemaid,tertiary,0
